-2.826700,-9.040700,nan,-0.982330
-1.726300,-6.023700,5.241900,0.295240
-0.942550,nan,-0.241920,0.315930
-0.895690,3.002500,nan,-3.445700
-6.281500,nan,0.525810,-7.010700
-2.321100,nan,nan,-2.715100
-1.341400,-2.077600,nan,0.606880
-2.258000,-9.326300,9.372700,-0.859490
-3.885800,-12.846100,nan,-3.135300
-1.896900,-6.789300,nan,-0.325440
-0.526450,-0.248320,-0.456130,0.419380
0.009661,3.561200,-4.407000,-4.410300
-3.882600,4.898000,nan,-5.080100
-2.140500,-0.167620,1.321000,-0.209060
nan,-7.304600,6.839000,-0.590530
-2.909800,-10.071200,8.415600,-1.994800
-0.609750,nan,1.847100,0.601700
0.836250,1.107100,-2.470600,-0.062945
0.607310,3.954400,-4.772000,-4.485300
-4.886100,7.054200,-0.172520,-6.959000
-3.136600,0.422120,nan,-0.064238
-2.575400,nan,nan,0.652140
-1.878200,-6.586500,4.848600,-0.021566
0.242610,0.573180,nan,0.440070
1.296000,4.285500,nan,-2.901300
0.259430,5.009700,-5.039400,-6.386200
-5.873000,9.175200,-0.274480,-6.042200
-3.460500,2.690100,0.161650,-1.022400
-2.379700,-1.440200,1.127300,0.160760
-1.242400,-1.717500,-0.525530,-0.210360
nan,1.918200,-3.282800,-0.617680
nan,3.501200,-3.979500,-1.784100
-0.779950,3.232200,nan,-3.100400
-4.140900,3.461900,-0.478410,-3.887900
-6.508400,8.769600,0.231910,-3.937000
nan,3.428800,0.562650,-1.167200
nan,nan,0.553230,-0.295700
-1.942300,0.376600,-1.289800,-0.824580
-0.757930,2.534900,-3.046400,-1.262900
-0.954030,1.982400,-2.316300,-1.195700
-2.217300,1.467100,-0.726890,-1.172400
-2.799000,1.967900,nan,-2.112500
-1.862900,-0.848410,2.537700,0.097399
-3.591600,-6.228500,10.238900,-1.154300
-5.121600,nan,10.384600,-1.061200
nan,4.037200,-0.453560,-1.822800
-0.568770,1.417400,-1.425200,-1.124600
-2.351800,-4.835900,6.647900,-0.060358
-4.486100,nan,17.308700,-3.219400
-4.387600,-7.726700,11.965500,-1.454300
nan,-0.326960,nan,0.601700
-1.011200,2.998400,-1.166400,-1.618500
0.030219,-1.051200,nan,0.773690
-1.651400,-8.498500,9.112200,1.237900
-3.269200,-12.740600,15.557300,-0.141820
-2.570100,-6.845200,8.999900,2.135300
-1.306600,0.252440,0.762300,1.775800
-1.663700,3.288100,-2.270100,-2.222400
-0.550080,nan,-1.648800,-2.431900
0.214310,-0.695290,0.877110,0.296530
-0.772880,-7.447300,nan,0.361190
-1.839100,nan,9.241600,-0.104320
-0.632980,-5.127700,nan,1.479700
0.004054,0.629050,-0.641210,0.758170
-0.286960,3.178400,nan,-3.189600
-5.240600,nan,nan,-6.860700
nan,2.143800,-0.472410,-1.667700
-0.657670,-2.801800,3.711500,0.997390
nan,nan,9.615200,-1.233200
-2.895700,-12.020500,11.914900,-2.755200
-0.814790,nan,nan,0.321100
0.502250,nan,-1.179300,0.399980
0.745210,nan,nan,-4.141400
-2.914600,4.053700,-0.456990,-4.032700
-1.390700,-1.378100,2.305500,-0.021566
-1.786000,-8.115700,7.085800,-1.211200
-1.732200,nan,nan,-1.716800
nan,nan,nan,1.100800
2.031000,1.852000,nan,0.003003
1.227900,4.030900,-4.643500,-3.912500
-4.224900,6.269900,0.158220,-5.545700
nan,-0.773920,nan,0.001710
-1.749000,nan,6.098700,0.142660
-0.539000,nan,3.439900,0.052141
1.563100,0.895990,-1.970200,0.654720
2.391700,4.556500,-4.988800,-2.898700
0.895120,nan,-4.843100,-5.590900
-5.480800,nan,0.278180,-5.032300
-2.883300,1.771300,nan,-0.463800
-1.417400,-2.253500,nan,0.619810
0.428300,-0.949810,-1.073100,0.321100
nan,2.212100,nan,-0.117250
1.742500,3.683300,-4.012900,-1.720700
-0.233560,3.240500,-3.066900,-2.778400
-3.622700,3.995800,-0.358450,-3.904700
nan,7.929500,0.616630,-3.264600
-3.917200,2.665200,0.788860,-0.781900
-2.221400,-0.237980,nan,0.056020
-0.492410,0.893920,nan,-0.568540
nan,nan,-2.841600,-0.599580
-0.102340,1.818900,-2.216900,-0.567250
nan,1.092600,nan,-0.599580
-1.844800,1.254000,nan,-1.072800
nan,-2.408700,4.573500,0.476270
-2.902000,nan,11.831800,-0.842680
-4.377300,-5.516700,nan,-0.408200
-2.052900,3.838500,-0.795440,-1.213800
0.188680,0.701480,nan,0.005589
-1.727900,-6.841000,8.949400,0.680580
-3.379300,-13.773100,nan,-2.032300
-3.127300,-7.112100,nan,-0.083634
-2.121000,-0.055880,1.949000,1.353000
-1.769700,3.432900,-1.214400,-2.378900
nan,0.138630,-0.196510,0.008175
-1.682000,-6.812100,7.139800,1.332300
-3.491700,-12.173600,14.368900,-0.616390
-3.115800,-8.628900,10.440300,0.971530
-2.089100,-0.484220,1.704000,1.743500
-1.693600,2.785200,nan,-1.927600
nan,nan,-1.767100,-3.260800
-0.092194,nan,-0.328460,-0.137940
-1.029200,-6.387900,5.525500,0.799550
-2.208300,-9.106900,nan,-0.284060
-1.074400,-6.311300,5.355000,0.804720
nan,-0.235910,nan,0.763340
nan,3.043900,-3.481600,-2.783600
-6.397900,nan,1.083600,-6.617600
-2.250100,3.312900,-0.883690,-2.897400
-1.185900,-1.251900,2.263500,0.772390
nan,-8.813100,nan,-0.216820
-3.386300,-12.988900,13.054500,-2.720200
-1.410600,-7.108000,nan,0.313350
-0.213940,-0.682870,0.096532,1.196500
0.487970,3.567400,-4.388200,-3.811600
-3.816700,5.140100,-0.650630,-5.430600
-1.955500,0.206920,1.247300,-0.370700
-2.178600,-6.447900,6.034400,-0.207770
-2.329900,nan,8.475600,-1.873300
0.003120,-4.006100,1.795600,0.917220
nan,1.059500,nan,0.399980
1.230900,3.892300,nan,-4.006900
-5.030100,7.503200,-0.133960,-7.503400
-3.079900,nan,2.703900,-0.237510
-2.298700,-5.227000,nan,0.917220
nan,-6.541000,4.815100,-0.033204
0.758960,0.291760,-1.650600,0.838340
nan,4.206800,-4.539800,-2.393100
0.636550,5.202200,-5.215900,-6.121100
-6.059800,9.295200,nan,-6.369400
-3.518000,2.876300,nan,-1.208600
nan,nan,1.158200,0.365070
nan,-1.767200,nan,-0.123720
0.751080,1.916100,nan,-0.205180
0.845460,nan,nan,-1.396100
-0.556480,3.213600,nan,-2.796500
nan,3.223900,-0.693470,-3.400400
nan,8.817200,-0.061983,-3.725000
nan,3.451500,0.667190,-0.947420
-2.988300,0.312450,0.450410,0.068951
-1.478100,0.142770,nan,-0.485790
-0.466510,nan,-2.981200,-1.043100
-0.873400,1.653300,-2.196400,-0.780610
-2.123400,1.181500,-0.555520,-0.811650
-2.314200,2.083800,-0.468130,-1.676700
nan,-0.989120,2.358600,0.394810
nan,-6.636200,nan,-0.891820
nan,-6.178900,11.388000,-1.074100
-2.882900,nan,-0.188800,-1.167200
nan,nan,nan,-0.761210
-1.710400,-4.778000,nan,0.397400
-3.820300,-13.055100,16.958300,-2.305200
-3.718100,-8.508900,12.363000,-0.955180
-2.899000,-0.604240,2.604500,1.377600
-0.981930,2.795600,nan,-1.566800
-0.172960,-1.181600,1.381800,0.733600
nan,-8.684800,9.155000,0.940490
-3.571300,nan,14.888100,-0.470270
-2.991500,-6.625800,8.652100,1.819800
nan,0.310380,nan,1.418900
-2.267700,nan,-2.256300,-2.464200
-0.508160,nan,nan,-2.261200
nan,-1.088500,nan,0.487910
nan,-7.902600,nan,0.341790
nan,-9.367600,9.333300,-0.103030
-0.935870,nan,nan,1.386600
-0.408040,0.542140,-0.527250,0.658600
nan,3.381200,nan,-3.456000
nan,6.675500,nan,-6.577500
-1.279200,nan,-0.475840,-1.397400
-0.660080,-3.226000,3.805800,1.183600
-1.771300,-10.766500,10.218400,-1.004300
nan,-12.237700,11.955200,-2.160300
nan,-5.839500,nan,0.687050
0.118060,nan,-0.982230,0.428430
0.116860,3.735000,-4.437900,-4.374100
-2.726400,nan,nan,-3.637100
-1.236900,-1.690600,2.518000,0.516360
-1.843900,-8.647500,nan,-0.666820
-1.855400,nan,nan,-0.977160
0.163580,-3.358400,1.374900,1.356900
1.507700,nan,nan,-0.122430
0.678860,nan,nan,-4.141400
nan,5.833300,nan,-4.937900
-2.389800,nan,nan,0.762050
-1.797600,nan,6.675300,0.899120
-0.708670,-5.560200,4.048300,0.903000
1.019400,nan,-2.300000,0.593950
1.787500,4.780000,-5.136200,-3.236200
0.273310,4.877300,-4.919400,-5.819800
-5.166100,8.043300,nan,-4.498300
-2.702800,1.632700,0.835980,-0.091393
-1.490400,nan,1.605400,0.893940
-0.014902,-1.024300,nan,0.649550
0.889920,2.263800,nan,-0.118550
1.063700,3.695700,-4.159400,-1.937900
-0.847100,3.132900,-3.011200,-2.938800
-3.959400,4.028900,-0.358450,-3.895700
nan,7.658400,0.555800,-2.915500
-3.774700,2.516200,0.833410,-0.309930
-2.419800,nan,nan,0.418090
nan,nan,-1.641100,-0.192250
-0.304320,2.652800,-2.775600,-0.656470
-0.602540,1.723700,-2.150100,-0.770270
-2.105900,1.181500,-0.533240,-0.827160
-2.044100,1.227100,0.185640,-1.091000
-1.562100,-2.212100,4.259100,0.279720
-3.230500,-7.213500,11.643300,-0.946130
-4.842600,-4.993200,10.405200,-0.531040
-2.314700,nan,-0.696900,-1.247400
-0.117160,0.604220,nan,-0.059065
-2.006600,-6.719000,9.016200,0.099985
-3.696100,-13.677900,17.579500,-2.618100
-3.601200,nan,10.523400,-0.489670
nan,nan,nan,0.972820
-0.826010,2.961100,-1.286400,-1.464700
nan,-0.993260,1.094700,0.886190
-1.445400,-8.438500,8.848300,0.968940
-3.142300,-13.036500,nan,-0.661650
-2.537300,-6.959000,nan,1.528900
nan,0.184160,0.905390,1.580600
-1.706400,3.308800,-2.282900,-2.197800
-0.419650,nan,nan,-2.206900
0.376370,nan,nan,0.745240
nan,-7.923300,nan,0.743940
-1.600100,-9.582800,nan,0.081882
-0.370130,nan,4.774900,1.547000
0.121260,nan,-0.473270,0.970240
nan,3.267400,-3.556200,-3.088800
nan,6.648600,-0.049987,-6.520600
-1.394600,2.313400,-0.444990,-1.490500
-0.698790,-3.377100,4.121100,1.504300
-1.480000,-10.524400,9.917600,-0.502600
-2.664900,-12.813000,12.668900,-1.908200
-0.626840,-6.301000,4.784300,1.106000
0.518000,nan,-0.840850,0.961180
nan,nan,nan,-4.048300
-2.982100,4.198600,nan,-3.964200
-1.462800,-1.570600,nan,0.498260
-1.710100,-8.790300,nan,-0.454750
-1.557200,-9.880800,8.108800,-1.080600
0.744280,-3.772300,1.613100,1.575400
2.017700,1.798200,-2.958100,0.209900
1.164000,3.913000,nan,-3.867200
-4.366700,6.069200,0.572080,-5.466800
-2.591900,-1.055300,3.894900,0.777570
-1.804600,-6.814100,6.701900,1.168100
-0.718680,nan,3.829800,1.023300
1.437800,nan,nan,1.027100
2.194300,4.550300,nan,-2.725400
0.737600,4.852500,nan,-5.665900
-5.637000,8.126100,nan,-5.014200
-3.019300,1.777500,nan,-0.453460
-1.670600,-2.090000,1.584000,0.711620
-0.126900,-1.150500,-0.951380,0.578430
1.219800,nan,-3.195400,0.128430
1.450100,3.606700,-4.055700,-1.596600
-0.408570,3.097700,nan,-2.689200
-3.895200,3.815700,-0.313040,-3.819400
-6.367900,8.010200,0.424700,-3.220700
-4.142900,nan,0.682610,-0.719840
-2.686400,nan,0.616630,0.061192
-1.055500,0.794590,-1.696800,-0.467680
-0.298580,2.476900,nan,-0.661650
-0.499480,1.773400,-2.246900,-0.681040
-1.988100,0.999450,-0.285620,-0.700440
-1.938900,1.570600,0.045979,-1.122000
-1.437500,-1.862400,4.026000,0.551270
nan,-7.575600,nan,-0.578890
-4.676500,-5.663600,nan,-0.334490
-2.028500,3.846800,-0.634350,-1.175000
0.266370,0.732520,nan,0.035330
-1.758900,-6.462400,8.477300,0.319810
-3.598500,-13.659300,17.605200,-2.492700
-3.358200,-7.240400,11.441900,-0.571130
-2.362900,-0.105540,1.933600,1.135800
-2.180200,3.379100,-1.225600,-2.662100
nan,nan,0.060545,-0.088807
-2.291800,-7.257000,7.959700,0.921100
-4.021400,nan,15.619900,-0.956470
nan,-8.215000,nan,0.981870
-2.004600,-0.494570,nan,1.654300
-1.706300,2.795600,-2.378000,-2.349100
-1.638600,3.358400,-1.730200,-3.564600
-0.416450,0.324870,nan,-0.360360
-1.587700,-6.607200,nan,0.315930
-2.596100,nan,9.794200,-0.280180
-1.522800,-6.478900,nan,0.873250
nan,-0.097265,nan,1.042600
-0.490810,2.845200,-3.643600,-3.100400
nan,nan,nan,-7.534400
nan,2.764500,nan,-2.857300
-1.399500,-1.916200,2.515400,0.599120
-2.322100,-9.330400,nan,-0.798710
nan,nan,12.981700,-2.684000
-1.698800,-7.116300,5.790200,0.167230
-0.266540,nan,nan,0.891360
0.333250,nan,nan,-4.012000
-4.209100,4.728300,-0.491260,-5.215900
-2.314200,nan,nan,-0.448290
-2.483500,-7.449400,nan,-0.644840
nan,-10.509900,9.023900,-1.954700
nan,-4.449000,nan,0.943080
1.011700,0.902200,-2.350600,0.427140
0.967080,nan,nan,-4.132300
-5.204900,7.259000,nan,-7.300400
nan,-0.026910,nan,-0.449580
nan,-5.789900,nan,0.046968
-1.595100,-6.572000,4.768900,-0.943540
0.704900,0.171740,-1.785900,0.361190
1.733100,3.954400,-4.741200,-2.501700
0.681800,nan,nan,-6.104300
-6.336400,nan,0.014275,-6.784400
-3.805300,nan,0.680900,-1.087100
-2.197900,-2.125200,1.715100,0.451710
nan,-2.212100,nan,0.099985
0.740670,1.729900,-3.196300,-0.145700
0.982960,3.422600,nan,-1.711600
-0.348900,nan,nan,-3.183200
nan,3.521900,-0.384150,-3.860800
-6.959900,8.993100,0.218200,-4.572000
-4.746200,3.120500,1.075000,-1.296600
-3.205100,-0.142790,0.975650,0.045675
-1.754900,nan,-0.757740,-0.370700
-0.595870,2.481100,-2.867300,-0.898280
-0.895420,2.027900,-2.365200,-1.274600
-2.075400,1.276700,nan,-1.264200
nan,1.802300,0.180500,-2.393100
-2.218300,nan,2.998600,0.363780
-3.589500,-6.572000,10.525100,-0.163810
-5.047700,nan,nan,-0.390100
nan,3.944000,-0.079120,-2.120300
-0.735100,nan,nan,-1.158200
-2.261700,-4.742800,6.348900,0.111620
-4.244000,-13.063400,nan,-2.801700
-4.021800,-8.304000,nan,-1.509900
-3.020100,-0.672530,2.705600,0.857740
-2.494100,nan,-1.372100,-2.848300
-0.831210,nan,nan,-0.231050
-2.566500,nan,7.541600,0.707740
-4.401800,-12.937100,15.655900,-1.680600
-3.757300,-8.291600,10.303200,0.380590
nan,nan,nan,1.118900
-1.972500,2.882500,-2.308600,-2.372400
-2.014900,3.687400,nan,-3.891800
nan,0.651810,nan,-0.527160
-1.788600,-6.348600,nan,0.425840
-2.913800,-9.471100,9.766800,-0.602160
-1.834300,-6.590700,5.642900,0.549980
-0.873400,nan,nan,0.557740
nan,2.957000,-3.594700,-3.145700
-6.738700,nan,nan,-7.588700
nan,3.277700,nan,-3.145700
nan,nan,nan,0.522830
nan,-9.249700,8.992200,-0.500010
nan,nan,12.795700,-2.825000
-1.955100,nan,5.538300,-0.128890
-0.690780,nan,nan,0.474980
0.025013,3.399800,-4.432700,-4.265500
nan,nan,-0.648920,-5.471900
-2.456000,-0.244180,nan,-0.458630
nan,-6.855500,nan,-0.622850
-2.966200,-10.325700,8.784000,-2.113800
-0.714940,-4.444800,2.224100,0.498260
0.600500,0.999450,-2.212600,0.097399
0.616520,3.894400,-4.727500,-4.394800
-5.441400,7.236300,0.109380,-7.564200
-3.579800,0.459370,2.345700,-0.457340
nan,nan,5.917900,0.376710
-1.835600,nan,5.058500,-0.550440
0.300810,0.173810,-1.754200,0.489210
1.340300,4.132300,-4.701800,-2.598700
0.268770,nan,nan,-6.391300
-6.523500,9.601400,-0.253920,-6.964200
-4.067900,nan,0.795710,-1.103900
-2.564000,-1.705100,1.502600,0.327570
-1.341400,-1.916200,-0.155380,-0.119840
0.238740,2.087900,nan,-0.665530
nan,3.677100,-4.077100,-2.071100
nan,3.401900,-3.485900,-3.556900
nan,3.790900,-0.653200,-4.180200
-7.042100,9.200000,0.259330,-4.683200
-4.946200,3.571600,0.827420,-1.495700
-3.535900,0.304170,nan,-0.295700
-2.066200,0.169670,-1.005400,-0.829750
-0.887280,2.808000,nan,-1.203500
-1.094100,2.307200,-2.523700,-1.445300
-2.445800,1.628500,nan,-1.480200
-3.551000,1.895500,nan,-2.440900
-2.281100,-0.856690,2.718500,0.044382
-3.605300,nan,nan,-0.828460
nan,-5.187700,10.426600,-0.867250
-3.920400,4.072300,-0.236780,-2.115100
-1.130600,nan,-1.357500,-1.380600
-2.456100,-4.556600,6.453400,-0.056479
-4.477500,-13.030300,17.083400,-3.034500
-4.195800,-8.181900,12.129100,-1.601700
nan,-0.707700,2.532500,0.718080
nan,3.602600,-1.416600,-2.894800
-0.776880,0.130360,-0.031137,-0.353890
-2.708300,-6.826600,nan,0.590070
-4.553100,nan,15.441700,-1.498300
-3.889400,-7.832200,9.820800,0.474980
nan,-0.227630,nan,1.206900
-2.165200,3.021100,nan,-2.424100
-1.897400,3.507400,nan,-3.849100
-0.620430,0.558700,-0.385870,-0.664230
-1.838700,-6.301000,nan,0.195670
nan,-9.156600,9.576600,-0.730180
-1.911600,-6.160300,nan,0.485330
3.621600,8.666100,-2.807300,-0.446990
4.545900,8.167400,-2.458600,-1.462100
nan,-2.638300,1.924200,0.106450
3.456600,9.522800,-4.011200,-3.594400
0.329240,-4.455200,nan,-0.988800
nan,9.671800,nan,-3.162500
3.591200,3.012900,nan,0.564210
2.092200,nan,8.463600,-0.602160
3.203200,nan,nan,-0.612510
nan,9.177200,-2.271800,-0.735350
1.224700,8.777900,-2.213500,-0.806470
nan,-2.706600,nan,0.862910
1.899300,nan,0.153940,-3.110800
-1.576800,nan,2.546200,-2.936200
3.404000,8.726100,nan,-0.572420
4.676500,-3.389500,nan,1.477100
2.671900,3.064600,0.371580,0.586190
0.803550,nan,nan,0.601700
1.447900,nan,nan,-2.108600
nan,nan,-4.353000,-4.101300
5.786700,7.890200,nan,-0.487080
0.329200,-4.455200,4.571800,-0.988800
3.936200,10.162200,-3.823500,-4.017200
0.935840,8.885500,-1.683100,-1.659900
4.433800,9.887000,nan,-3.748300
0.705700,nan,8.336800,-2.871500
nan,-3.741300,5.577700,-0.635780
nan,8.390900,2.162400,-3.740500
6.563300,9.818700,-4.411300,-3.225800
4.890600,nan,3.420200,1.090500
-0.248110,-0.177970,4.906800,0.154290
1.488400,3.627400,3.308000,0.489210
4.296900,7.617000,-2.387400,-0.961640
nan,9.411100,nan,-4.862900
-1.616200,0.809080,nan,0.608170
nan,6.441700,-0.807430,-0.691390
2.688100,nan,-0.466410,-0.692680
3.628900,0.813220,1.627700,0.776270
4.567900,nan,nan,0.296530
3.480500,9.700800,nan,-3.437900
4.171100,8.722000,-3.022400,-0.596990
nan,nan,nan,-6.810300
-0.006892,9.293100,nan,-1.963800
0.964410,nan,2.323500,0.066365
2.856100,6.917600,nan,0.484030
-0.786900,9.566300,-3.786700,-7.503400
2.084300,6.625800,nan,-2.213400
-0.786900,9.566300,nan,-7.503400
3.910200,6.065000,nan,-0.682340
1.634900,3.286000,nan,0.087054
4.323900,-4.883500,3.435600,-0.577600
5.262000,nan,-1.557200,1.010300
nan,5.825000,nan,-1.494400
nan,6.149900,-1.160500,-1.237100
4.926400,5.496000,-2.477400,-0.506480
4.826500,0.802870,1.637100,1.187500
2.563500,6.776900,-0.619790,0.385760
5.807000,5.009700,nan,0.438780
3.137700,-4.109600,nan,0.989630
-0.782890,11.360300,-0.376440,-7.049500
2.888000,0.446960,4.590700,-0.243980
0.496650,5.527000,1.778500,-0.471560
4.258600,11.296200,nan,-4.345700
1.793900,nan,1.545400,-0.260790
5.402100,3.103900,nan,1.565100
2.536700,2.599000,nan,0.200850
nan,nan,nan,0.319810
2.423500,9.533200,nan,-2.774600
nan,7.784600,nan,-2.660800
0.123260,8.984800,nan,-2.433200
3.952900,-2.354800,2.379200,0.482740
nan,nan,1.093000,1.827600
4.718100,nan,nan,-3.858200
nan,-3.449500,nan,1.087900
4.406900,10.907200,nan,-4.427100
2.306600,3.536400,0.575510,0.419380
3.793500,nan,nan,-1.872000
0.049175,6.143700,1.782800,-0.721130
0.248350,7.643900,0.988500,-0.873710
1.131700,3.964700,3.397900,0.843510
nan,9.086200,nan,-1.022400
4.468200,2.290700,0.957660,0.830580
5.018500,8.597800,-2.937500,-1.281000
1.866400,nan,-0.238490,-2.963400
3.245000,6.630000,-0.634350,0.869370
4.029600,2.675600,nan,0.716790
-1.131300,1.903700,7.533900,1.022000
0.876030,6.814100,0.841980,-0.171560
4.119700,-2.795600,2.070700,0.674120
nan,0.815290,2.104100,1.024500
1.480600,7.637700,-2.787600,-1.034100
4.063200,3.584000,0.725450,0.394810
nan,8.206800,nan,-1.433600
2.448600,nan,7.963200,0.206020
nan,1.783700,nan,0.613340
-0.644720,-4.606200,8.347000,-2.709900
2.954300,1.076000,0.645770,0.893940
2.161600,-6.880400,nan,-0.081048
nan,10.927900,-4.011200,-5.028400
-2.741900,11.403800,2.539400,-5.579300
3.366900,-5.185600,3.693500,-1.142700
nan,-2.421100,2.641300,1.616800
5.112900,-0.498710,0.628630,1.118900
3.339700,-4.614500,nan,-0.237510
nan,0.227610,nan,0.972820
3.543800,1.239500,1.997000,2.154700
2.313600,10.665100,-3.528800,-4.767200
-1.858400,nan,-1.664300,-1.838400
3.106000,9.541400,-4.253600,-4.003000
nan,10.830600,-3.343700,-4.122000
3.992200,-4.467600,3.730400,-0.109500
1.518000,5.694600,0.094818,-0.026738
nan,9.647000,-3.207400,-2.594800
4.218800,6.816200,nan,0.760760
1.781900,6.917600,nan,-1.575900
2.533100,2.913500,nan,-0.122430
3.896900,7.416300,-1.824500,0.140070
2.108000,6.795500,-0.170800,0.490500
2.896900,0.707680,2.290000,1.866300
0.929700,-3.797100,nan,-0.295700
3.464200,nan,-3.407100,-4.109000
nan,10.402300,nan,-4.758200
-1.457200,9.121400,1.742500,-5.124100
-1.507500,1.922400,7.146600,0.891360
-0.917180,9.988400,nan,-5.226300
2.994000,7.201100,-1.215300,0.321100
-2.343000,12.951600,nan,-5.942600
3.781800,-2.884600,nan,-0.157340
4.668900,1.309800,0.055404,1.909000
3.466300,nan,nan,1.338800
3.269700,nan,3.688400,-0.298290
5.130200,8.670300,-2.891300,-1.508600
2.013900,6.141600,0.379290,0.569380
0.433900,5.539500,nan,-0.404320
-1.040100,nan,nan,-5.333600
4.160500,11.219600,-3.613600,-4.081900
nan,9.466900,-4.941700,-3.920200
5.032000,nan,-2.625600,-1.034100
5.241800,nan,-4.117400,-4.279700
-0.206200,9.220700,nan,-6.810300
2.091100,0.943580,4.551200,1.234000
1.731700,-0.347650,4.190500,-0.991380
4.173600,3.333600,-1.424400,0.604290
3.923200,-3.246700,nan,0.837050
3.848100,nan,-3.856100,-4.222800
nan,-3.263300,nan,-0.984900
3.858400,nan,nan,1.700800
1.749600,-0.175900,5.182700,1.292200
3.627700,0.982900,nan,0.634030
2.739100,7.401800,0.071684,-2.530200
4.544700,8.227400,nan,-1.587500
-1.759900,11.921100,2.675600,-3.324100
nan,0.213130,0.202780,1.209500
3.459100,nan,-4.203900,-5.093100
1.935800,8.165400,nan,-2.258600
nan,-0.995330,5.340400,-0.154750
2.422600,nan,nan,0.215070
3.947900,nan,nan,0.019813
2.263400,-4.486200,3.655800,-0.612510
1.356600,4.235800,nan,0.321100
5.045200,3.896400,-1.430400,0.862910
nan,8.616500,-3.279400,-1.200900
nan,7.869500,0.268760,-3.788300
2.400800,9.359300,nan,-3.352600
4.885100,1.599500,-0.000291,1.640100
4.192700,-3.267400,nan,0.217660
1.116600,8.649600,-0.962520,-1.811200
1.023500,6.901000,-2.006200,-2.712500
nan,11.881800,2.045800,-5.272800
0.117390,6.276100,nan,-2.474600
0.570600,-0.024800,1.242100,-0.562100
nan,-2.458300,nan,1.032300
nan,1.065700,8.829400,0.949550
-1.119300,10.727100,nan,-5.650400
1.879900,2.470700,nan,0.376710
3.583000,-3.797100,3.439100,-0.125010
nan,9.129700,nan,-5.822400
nan,5.686400,-1.715700,-0.237510
-0.131440,nan,8.331600,0.352140
2.392500,9.798000,nan,-2.822400
1.642600,3.014900,nan,-0.147000
-0.117830,-1.578900,8.030000,-0.028031
-0.695720,8.616500,1.841900,-4.328900
2.942100,nan,-0.977090,-0.884060
-1.755900,11.945900,3.094600,-4.897800
-1.253700,10.880300,nan,-4.323700
3.258500,-4.461400,nan,-0.150870
nan,6.367200,-0.036278,0.049554
4.564500,-3.627500,nan,0.277140
2.736500,-5.032500,6.660800,-0.578890
0.929700,nan,4.642900,-0.295700
3.966300,nan,-4.113100,-4.605600
1.457800,-0.084850,nan,0.591360
